#
# FIELDS:
# 1) FmiParameterId
# 2) FmiProducerId
# 3) GeneratingProcessIdentifier
# 4) Centre
# 5) Discipline
# 6) ParameterCategory
# 7) ParameterNumber
# 8) FmiParameterLevelId
# 9) GribParameterLevelId
# 10) ParameterLevel
#
# New parameters for Harvestersesasons service
# producerId are 551=HOPS-ANA 552=HOPS-WF 553=HOPS-SF 554=ECSF 555=ERA5L 556=ERA
# C3S key for number is to use ECMWF grib numbers plus 14000
14141;;;;0;1;13;;;;
14040;;;98;192;128;40;;;;
14039;;;;192;198;39;9;106;25;
14040;;;;192;198;40;9;106;75;
14041;;;;192;198;41;9;106;150;
14042;;;;192;198;42;9;106;600;
14205;;;;192;198;205;1;1;1;
14141;;;;192;198;141;1;1;1;
14228;;;;192;198;228;1;1;1;
14049;;;;192;198;49;1;1;1;
14050;;;;192;198;50;1;1;1;
14139;;;;192;198;139;9;106;7;
14170;;;;192;198;170;9;106;1820;
14183;;;;192;198;183;9;106;7268;
14236;;;;192;198;236;9;106;25855;
14539;;;;192;199;139;9;106;7;
14570;;;;192;199;170;9;106;1820;
14583;;;;192;199;183;9;106;7268;
14536;;;;192;199;236;9;106;25855;
14539;;;;192;128;35;9;106;7;
14570;;;;192;128;36;9;106;1820;
14583;;;;192;128;37;9;106;7268;
14536;;;;192;128;38;9;106;25855;
14552;;;;2;3;2;1;0;0;
14553;;;;2;3;3;1;0;0;
14040;;;;192;128;40;;;;
14040;;;;127;128;40;;;;
14144;;;;;228;144;;;;
153;553;147;;0;0;192;0;00;
